,name,actual_price,selling_price,offer,rating(outof5),no_of_ratings,no_of_reviews,image_url,memory,dimension,camera,battery,processor,warranty,product_link
272,KARBONN K531,"₹1,790","₹1,298",27% off,3.9,898 Ratings , 76 Reviews,,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) QVGA Display,2MP Rear Camera,,1800 mAh Battery,1 Year Company Domestic Warranty by Company Authorized Service Center.,https://www.flipkart.com/karbonn-k531/p/itm82f280efc0764?pid=MOBGNSRJFFZUFWRD&lid=LSTMOBGNSRJFFZUFWRDG6T5YJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_705&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBGNSRJFFZUFWRD.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
273,"OPPO Reno10 Pro+ 5G (Glossy Purple, 256 GB)","₹59,999","₹54,999",8% off,4.5,"1,954 Ratings ", 386 Reviews,,12 GB RAM | 256 GB ROM,17.12 cm (6.74 inch) Full HD+ Display,50MP + 64MP + 8MP | 32MP Front Camera,4700 mAh Battery,Snapdragon 8+ Gen 1 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/oppo-reno10-pro-5g-glossy-purple-256-gb/p/itm0c255bc2351f1?pid=MOBGQP3UTQTRCZ83&lid=LSTMOBGQP3UTQTRCZ83V5WAAT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_706&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBGQP3UTQTRCZ83.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
274,"OPPO Reno10 Pro+ 5G (Silvery Grey, 256 GB)","₹59,999","₹54,999",8% off,4.5,"1,954 Ratings ", 386 Reviews,,12 GB RAM | 256 GB ROM,17.12 cm (6.74 inch) Full HD+ Display,50MP + 64MP + 8MP | 32MP Front Camera,4700 mAh Battery,Snapdragon 8+ Gen 1 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/oppo-reno10-pro-5g-silvery-grey-256-gb/p/itm0c255bc2351f1?pid=MOBGQP3USTPEYZH6&lid=LSTMOBGQP3USTPEYZH6F2SKXS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_707&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBGQP3USTPEYZH6.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
275,"SAMSUNG Galaxy Z Flip5 (Cream, 256 GB)","₹1,02,999","₹99,999",2% off,4.4,529 Ratings , 40 Reviews,,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,12MP + 12MP | 10MP Front Camera,3700 mAh Battery,Snapdragon 8 Gen 2 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-z-flip5-cream-256-gb/p/itm1ae4ac514a962?pid=MOBGRS32HTY6FHB2&lid=LSTMOBGRS32HTY6FHB2OMALSY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_708&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBGRS32HTY6FHB2.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
276,"APPLE iPhone 15 (Green, 256 GB)","₹89,900","₹87,900",2% off,4.6,"2,313 Ratings ", 184 Reviews,,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,,"A16 Bionic Chip, 6 Core Processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,https://www.flipkart.com/apple-iphone-15-green-256-gb/p/itmc24db2484dee9?pid=MOBGTAGPGF8HJGS7&lid=LSTMOBGTAGPGF8HJGS7FKUSRQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_709&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBGTAGPGF8HJGS7.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
277,"LYF Flame 7S (Black, 8 GB)","₹3,999","₹2,999",25% off,3.5,77 Ratings , 15 Reviews,,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,10.16 cm (4 inch) WVGA Display,5MP Rear Camera | 2MP Front Camera,1750 mAh Battery,SC9830A Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,https://www.flipkart.com/lyf-flame-7s-black-8-gb/p/itmc3c7509b37a7e?pid=MOBGK4JVXRGZB4HQ&lid=LSTMOBGK4JVXRGZB4HQTL4HGC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_710&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBGK4JVXRGZB4HQ.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
278,Kechaoda A26_Grey,"₹1,499",₹975,34% off,4,22 Ratings , 2 Reviews,,32 MB RAM | 16 GB ROM | Expandable Upto 32 MB,1.68 cm (0.66 inch) NA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,1 Year Company Domestic Warranty by Company Authorized Service Center.,https://www.flipkart.com/kechaoda-a26-grey/p/itm4b48ed3428686?pid=MOBGTYNQZF4YEAC9&lid=LSTMOBGTYNQZF4YEAC9G4IWO8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_711&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBGTYNQZF4YEAC9.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
279,Kechaoda K66 The Music House 4,"₹1,999","₹1,180",40% off,3.9,"20,288 Ratings "," 1,435 Reviews",,32 MB RAM | 64 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,1.3MP Rear Camera,,400 mAh Battery,1 Year Company Domestic Warranty by Company Authorized Service Center.,https://www.flipkart.com/kechaoda-k66-music-house-4/p/itmcf4eb19d6ceeb?pid=MOBGYH85RPBPZZGZ&lid=LSTMOBGYH85RPBPZZGZHSXF31&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_712&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBGYH85RPBPZZGZ.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
280,"vivo Y17s (Forest Green, 128 GB)","₹16,999","₹11,488",32% off,4.3,318 Ratings , 22 Reviews,,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.66 cm (6.56 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G85 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/vivo-y17s-forest-green-128-gb/p/itmc0b62213bf3c8?pid=MOBGUFV94XSJBPCX&lid=LSTMOBGUFV94XSJBPCXBWM5T7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_713&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBGUFV94XSJBPCX.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
281,Kechaoda A27,"₹2,350",₹940,60% off,4,"9,149 Ratings ", 623 Reviews,,32 MB RAM | 32 MB ROM,4.27 cm (1.68 inch) Display,0MP Front Camera,,800 mAh Battery,1 Year Company Domestic Warranty by Company Authorized Service Center.,https://www.flipkart.com/kechaoda-a27/p/itme06ab2098b858?pid=MOBGH6CYYFZDH5HF&lid=LSTMOBGH6CYYFZDH5HFJ9PIUP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_714&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBGH6CYYFZDH5HF.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
282,Lvix L1 312,₹999,₹594,40% off,3.4,680 Ratings , 43 Reviews,,16 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,,1000 mAh Battery,3 Months Warranty,https://www.flipkart.com/lvix-l1-312/p/itmf79a7d203783f?pid=MOBG95T7E4MQUE4Y&lid=LSTMOBG95T7E4MQUE4YP4ONNI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_715&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBG95T7E4MQUE4Y.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
283,GFive A1,"₹1,099",₹754,31% off,3.5,"1,492 Ratings ", 96 Reviews,,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,1.3MP Rear Camera,,1000 mAh Battery,1 Year Company Domestic Warranty by Company Authorized Service Center.,https://www.flipkart.com/gfive-a1/p/itmf18d0ab016dff?pid=MOBFZC2NHZFTFMR6&lid=LSTMOBFZC2NHZFTFMR6KGFRS0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_716&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBFZC2NHZFTFMR6.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
284,"vivo Y27 (Burgundy Black, 128 GB)","₹18,999","₹12,999",31% off,4.2,965 Ratings , 48 Reviews,,6 GB RAM | 128 GB ROM,16.87 cm (6.64 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G85 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/vivo-y27-burgundy-black-128-gb/p/itm78b2110c431dd?pid=MOBGR5TSZH4ZGVZT&lid=LSTMOBGR5TSZH4ZGVZTSA5BUC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_717&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBGR5TSZH4ZGVZT.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
285,Nokia 2660 DS 4G Flip,"₹5,899","₹4,787",18% off,4,"2,404 Ratings ", 158 Reviews,,128 MB RAM | 48 MB ROM,7.11 cm (2.8 inch) Display,0.3MP Rear Camera,,1450 mAh Battery,1 Year Manufacturer Replacement Warranty,https://www.flipkart.com/nokia-2660-ds-4g-flip/p/itm28ae83cb21a96?pid=MOBGG9Z7Q9WREVGV&lid=LSTMOBGG9Z7Q9WREVGVS0LSH5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_718&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBGG9Z7Q9WREVGV.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
286,Cellecor C9+,"₹1,349",₹879,34% off,4,45 Ratings , 4 Reviews,,,,,,,,https://www.flipkart.com/cellecor-c9/p/itmd279d5e006318?pid=MOBGZSDFGXW4YEMX&lid=LSTMOBGZSDFGXW4YEMX1XXY7H&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_719&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBGZSDFGXW4YEMX.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
287,Kechaoda A27,"₹1,499",₹940,37% off,4,"9,149 Ratings ", 623 Reviews,,,,,,,,https://www.flipkart.com/kechaoda-a27/p/itmfe39duawbf8e5?pid=MOBFDXMFJDYRNKS8&lid=LSTMOBFDXMFJDYRNKS8UHI2M3&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_30_720&otracker=search&otracker1=search&fm=organic&iid=9b4729ef-9e4a-4c5e-bcb8-4be03edbfbb3.MOBFDXMFJDYRNKS8.SEARCH&ppt=None&ppn=None&ssid=6bbyd8hrnk0000001703699147724&qH=eb4af0bf07c16429
288,"SAMSUNG Galaxy A54 5G (Awesome Graphite, 128 GB)","₹41,999","₹36,999",11% off,4.2,"2,658 Ratings ", 262 Reviews,,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.26 cm (6.4 inch) Full HD+ Display,50MP + 12MP + 5MP | 32MP Front Camera,5000 mAh Battery,"Exynos 1380, Octa Core Processor",1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-a54-5g-awesome-graphite-128-gb/p/itm3474dcb32e38b?pid=MOBGNE4SFB9HPZST&lid=LSTMOBGNE4SFB9HPZST3OPZVQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_841&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGNE4SFB9HPZST.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
289,"LAVA Blaze 2 5G (Glass Blue, 128 GB)","₹12,499","₹11,998",4% off,4.1,46 Ratings , 3 Reviews,,6 GB RAM | 128 GB ROM,16.66 cm (6.56 inch) Full HD+ Display,50MP Rear Camera,,5000 mAh Battery,1 Year Handset Warranty and 6 Months Warranty on Accessories,https://www.flipkart.com/lava-blaze-2-5g-glass-blue-128-gb/p/itm492773081e5b3?pid=MOBGUZTEKEHA3ZKM&lid=LSTMOBGUZTEKEHA3ZKMWTFHRC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_842&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGUZTEKEHA3ZKM.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
290,"vivo V27 Pro 5G (Magic Blue, 256 GB)","₹45,990","₹42,999",6% off,4.4,"1,361 Ratings ", 155 Reviews,,12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP (OIS) + 8MP + 2MP | 50MP Front Camera,4600 mAh Battery,Mediatek Dimensity 8200 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/vivo-v27-pro-5g-magic-blue-256-gb/p/itmb928965669f5c?pid=MOBGN48FWCZPCHXG&lid=LSTMOBGN48FWCZPCHXGWE54XW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_843&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGN48FWCZPCHXG.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
291,"vivo T1 44W (Starry Sky, 128 GB)","₹23,990","₹16,999",29% off,4.3,"7,698 Ratings ", 570 Reviews,,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.36 cm (6.44 inch) Full HD+ AMOLED Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Battery,Qualcomm Snapdragon 680 Processor,1 Year Handset and 6 Months Accessories,https://www.flipkart.com/vivo-t1-44w-starry-sky-128-gb/p/itm2a08ebbea3689?pid=MOBGDRHVHYFKQP8K&lid=LSTMOBGDRHVHYFKQP8KLF8BBR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_844&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGDRHVHYFKQP8K.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
292,IAIR D23 Dual Sim Keypad Phone | 1200 mAH Battery & Big 1.88 Inch Display,"₹1,549",₹899,41% off,3.7,152 Ratings , 32 Reviews,,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.78 cm (1.88 inch) NA Display,0.8MP + 0.8MP,,1200 mAh Battery,1 Year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,https://www.flipkart.com/iair-d23-dual-sim-keypad-phone-1200-mah-battery-big-1-88-inch-display/p/itm83c8c8c6b9002?pid=MOBGCNZNZVWYSDGH&lid=LSTMOBGCNZNZVWYSDGHU4T296&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_845&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGCNZNZVWYSDGH.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
293,"APPLE iPhone 12 (White, 128 GB)","₹54,900","₹48,999",10% off,4.6,"2,06,344 Ratings "," 13,701 Reviews",,,,,,,,https://www.flipkart.com/apple-iphone-12-white-128-gb/p/itm95393f4c6cc59?pid=MOBFWBYZBTZFGJF9&lid=LSTMOBFWBYZBTZFGJF9IMH0LI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_846&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBFWBYZBTZFGJF9.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
294,"POCO F4 5G (Night Black, 128 GB)","₹34,999","₹29,999",14% off,4.3,"5,686 Ratings ", 731 Reviews,,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP | 20MP Front Camera,4500 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 870 Processor,2 Years Brand Warranty,https://www.flipkart.com/poco-f4-5g-night-black-128-gb/p/itm0508208a368c7?pid=MOBGE8538HZHG2UH&lid=LSTMOBGE8538HZHG2UHSO1V4M&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_847&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGE8538HZHG2UH.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
295,I Kall K3310,₹999,₹729,27% off,3.6,"65,388 Ratings "," 7,479 Reviews",,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,,1000 mAh Battery,12 Month  Manufacturer Warranty,https://www.flipkart.com/i-kall-k3310/p/itmevt8krrtzu2yx?pid=MOBEXH6AJED8CBEG&lid=LSTMOBEXH6AJED8CBEGEWFTPQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_848&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBEXH6AJED8CBEG.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
296,"APPLE iPhone 15 Pro Max (Natural Titanium, 1 TB)","₹1,99,900","₹1,96,900",1% off,4.7,267 Ratings , 23 Reviews,,1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,,"A17 Pro Chip, 6 Core Processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,https://www.flipkart.com/apple-iphone-15-pro-max-natural-titanium-1-tb/p/itm2bdab781feef6?pid=MOBGTAGQSUBTRCFS&lid=LSTMOBGTAGQSUBTRCFSFGWBH1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_849&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGTAGQSUBTRCFS.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
297,itel Power 440| 2500 mAh battery| Expandable Storage Upto 32GB,"₹1,899","₹1,458",23% off,3.9,297 Ratings , 20 Reviews,,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,,2500 mAh Battery,1  Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,https://www.flipkart.com/itel-power-440-2500-mah-battery-expandable-storage-upto-32gb/p/itmbd574fe51dcc3?pid=MOBGMWJGBTJH5QFK&lid=LSTMOBGMWJGBTJH5QFK167JWL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_850&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGMWJGBTJH5QFK.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
298,"itel A49 (Dome Blue, 32 GB)","₹7,999","₹5,640",29% off,4.2,"1,018 Ratings ", 54 Reviews,,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,"One Time Screen Replacement Within 100 Days of Purchase, 1 Year Warranty on Mobile Device &  6 Months on Accessories",https://www.flipkart.com/itel-a49-dome-blue-32-gb/p/itmdf287ee94e9e8?pid=MOBGCC6FJ4PJT74V&lid=LSTMOBGCC6FJ4PJT74V9SEZEM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_851&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGCC6FJ4PJT74V.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
299,"SAMSUNG Galaxy S23 5G (Cream, 256 GB)","₹95,999","₹79,999",16% off,4.5,"3,484 Ratings ", 469 Reviews,,8 GB RAM | 256 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,3900 mAh Lithium Ion Battery,Qualcomm Snapdragon 8 Gen 2 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s23-5g-cream-256-gb/p/itm745d4b532623e?pid=MOBGMFFXURCVYANE&lid=LSTMOBGMFFXURCVYANE4SRNTK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_852&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGMFFXURCVYANE.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
300,"Redmi 9A Sport (Carbon Black, 32 GB)","₹8,499","₹7,144",15% off,4.1,"27,336 Ratings "," 1,958 Reviews",,2 GB RAM | 32 GB ROM,16.59 cm (6.53 inch) Display,13MP Rear Camera,,5000 mAh Battery,1 Year Warranty,https://www.flipkart.com/redmi-9a-sport-carbon-black-32-gb/p/itm53bc6ebfe147b?pid=MOBGHDXFDH2AYAPY&lid=LSTMOBGHDXFDH2AYAPYLALOPU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_853&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGHDXFDH2AYAPY.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
301,"vivo Y36 (Meteor Black, 128 GB)","₹21,999","₹14,999",31% off,4.2,875 Ratings , 49 Reviews,,8 GB RAM | 128 GB ROM,16.87 cm (6.64 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Snapdragon 680 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/vivo-y36-meteor-black-128-gb/p/itm32921c8885565?pid=MOBGQFXZHX7FRKAG&lid=LSTMOBGQFXZHX7FRKAGPDWZX2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_854&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGQFXZHX7FRKAG.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
302,"vivo V27 Pro 5G (Magic Blue, 256 GB)","₹44,999","₹39,999",11% off,4.4,"7,699 Ratings "," 1,021 Reviews",,8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP (OIS) + 8MP + 2MP | 50MP Front Camera,4600 mAh Battery,Mediatek Dimensity 8200 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/vivo-v27-pro-5g-magic-blue-256-gb/p/itmb928965669f5c?pid=MOBGN39EBRDT3JUR&lid=LSTMOBGN39EBRDT3JURN9EXXW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_855&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGN39EBRDT3JUR.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
303,"vivo Y56 5G (Orange Shimmer, 128 GB)","₹22,999","₹15,999",30% off,4.2,203 Ratings , 13 Reviews,,4 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Mediatek Dimensity 700 Processor,1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories,https://www.flipkart.com/vivo-y56-5g-orange-shimmer-128-gb/p/itm287d611256deb?pid=MOBGMR8HBVZAFXW6&lid=LSTMOBGMR8HBVZAFXW6N2RNST&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_856&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGMR8HBVZAFXW6.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
304,"Infinix Zero 5G 2023 TURBO (Pearly White, 256 GB)","₹24,999","₹17,999",28% off,4.1,"4,776 Ratings ", 579 Reviews,,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year on Handset and 6 Months on Accessories,https://www.flipkart.com/infinix-zero-5g-2023-turbo-pearly-white-256-gb/p/itm55b01c2793f9f?pid=MOBGM5WMURHDEHGE&lid=LSTMOBGM5WMURHDEHGESKSIJ3&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_36_857&otracker=search&otracker1=search&fm=organic&iid=1138a882-3605-4afa-b225-2a763bc77a7d.MOBGM5WMURHDEHGE.SEARCH&ppt=None&ppn=None&ssid=xex24oeyxc0000001703701581607&qH=eb4af0bf07c16429
